id,system,sector,region,grid,grid_col,grid_row
sw-01942,Fromiria,Mortex,Outer Rim Territories,R-5,R,5
sw-01943,Fromish,,Core Worlds,M-11,M,11
sw-01944,Frommon,,Colonies,M-9,M,9
sw-01945,Frong,Ojoster,Outer Rim Territories,N-7,N,7
sw-01946,Froswythe,,Colonies,M-13,M,13
sw-01947,Froz,Corellian,Core Worlds,M-11,M,11
sw-01948,Frunchettan,,Wild Space,I-6,I,6
sw-01949,Fryiaa,Dail,Outer Rim Territories,Q-18,Q,18
sw-01950,Fuacha,Galov,Outer Rim Territories,T-14,T,14
sw-01951,Fusai,Zuma (Fusai),Outer Rim Territories,H-16,H,16
sw-01952,Fwatna,Subterrel,Outer Rim Territories,K-20,K,20
sw-01953,Fwiis,,Inner Rim,M-13,M,13
sw-01954,Fwillsving,Calaron,Outer Rim Territories,T-10,T,10
sw-01955,Fyodos,Tammuz,Outer Rim Territories,U-14,U,14
sw-01956,Fyrth,,Inner Rim,J-8,J,8
sw-01957,Fytoun,Brak,Expansion Region,O-14,O,14
sw-01958,G'haris,Perinn,Outer Rim Territories,J-4,J,4
sw-01959,G'rho,,Wild Space,G-16,G,16
sw-01960,G'Tep'Noi,Croynar,Inner Rim,N-14,N,14
sw-01961,G'wenee,Weneen,Outer Rim Territories,N-6,N,6
sw-01962,Gaalt,Meram,Outer Rim Territories,O-4,O,4
sw-01963,Gaaten,Garis,Outer Rim Territories,N-17,N,17
sw-01964,Gabdor,,Expansion Region,H-14,H,14
sw-01965,Gabredor,Myto,Outer Rim Territories,K-4,K,4
sw-01966,Gacerian,Baroli,Expansion Region,N-15,N,15
sw-01967,Gad,Brema,Outer Rim Territories,M-17,M,17
sw-01968,Gaddria,Oricho,Outer Rim Territories,M-5,M,5
sw-01969,Gadon,Cronese Mandate,Outer Rim Territories,S-6,S,6
sw-01970,Gaftikar,Kalamith,Outer Rim Territories,P-5,P,5
sw-01971,Gagrew Station,,Hutt Space,S-9,S,9
sw-01972,Gailea,,Core Worlds,M-12,M,12
sw-01973,Gaios,,Core Worlds,K-9,K,9
sw-01974,Gairm,Venaarian,Mid Rim,O-7,O,7
sw-01975,Gal Milnor,Seitia,Outer Rim Territories,K-19,K,19
sw-01976,Gala,Nuiri,Outer Rim Territories,Q-7,Q,7
sw-01977,Galaan,Corva,Outer Rim Territories,P-4,P,4
sw-01978,Galagolos,,Colonies,J-9,J,9
sw-01979,Galand,Torranix,Core Worlds,K-10,K,10
sw-01980,Galantos,Farlax,Core Worlds,K-10,K,10
sw-01981,Galara,Roche,Mid Rim,Q-8,Q,8
sw-01982,Galator,Belsmuth,Outer Rim Territories,O-6,O,6
sw-01983,Galboron,Hertae,Mid Rim,Q-14,Q,14
sw-01984,Galdi,Brema (Reithcas),Outer Rim Territories,M-18,M,18
sw-01985,Galdria,Cronese Mandate,Outer Rim Territories,S-6,S,6
sw-01986,Galdronia,,Core Worlds,L-10,L,10
sw-01987,Galidraan,Thanium,Outer Rim Territories,R-6,R,6
sw-01988,Galitan,Bormea,Core Worlds,L-9,L,9
sw-01989,Galjaero,Tungra,Outer Rim Territories,K-18,K,18
sw-01990,Gall,Cadavine,Outer Rim Territories,P-17,P,17
sw-01991,Gallapraxis,Hythrope,Expansion Region,M-16,M,16
sw-01992,Galleefryn,Corporate Sector,Outer Rim Territories,S-3,S,3
sw-01993,Gallinore,Hapes Cluster,Inner Rim,O-9,O,9
sw-01994,Gallion,Grumani,Outer Rim Territories,N-17,N,17
sw-01995,Galloa,D'Astan,Outer Rim Territories,O-5,O,5
sw-01996,Galltine,Thesme,Outer Rim Territories,O-6,O,6
sw-01997,Gallus,Allied Tion,Outer Rim Territories,S-6,S,6
sw-01998,Galmerah,Jalor,Mid Rim,J-7,J,7
sw-01999,Galov,Galov,Outer Rim Territories,T-14,T,14
sw-02000,Galpos,Abrion,Outer Rim Territories,S-15,S,15
sw-02001,Galshebbis Prime,Nilgaard,Outer Rim Territories,S-5,S,5
sw-02002,Galsol,Belderone,Outer Rim Territories,R-6,R,6
sw-02003,Galtea,Kathol,Outer Rim Territories,M-21,M,21
sw-02004,Galtea Binary,Kathol (Outback),Outer Rim Territories,M-21,M,21
sw-02005,Galvoni,,Core Worlds,K-9,K,9
sw-02006,Galzez,Dustig,Mid Rim,M-17,M,17
sw-02007,Gam Tim'nisi,Tungra,Outer Rim Territories,K-18,K,18
sw-02008,Gama,,Core Worlds,L-12,L,12
sw-02009,Gamerong,Nijune,Outer Rim Territories,N-4,N,4
sw-02010,Gammalin,Vish,Mid Rim,N-16,N,16
sw-02011,Gamor,Chaykin,Expansion Region,O-14,O,14
sw-02012,Gamorr,Galov,Outer Rim Territories,T-14,T,14
sw-02013,Gan Moradir,Xan,Mid Rim,Q-15,Q,15
sw-02014,Ganath,,Hutt Space,R-12,R,12
sw-02015,Gand,Shadola,Outer Rim Territories,T-8,T,8
sw-02016,Gandalla,Boeus,Expansion Region,M-15,M,15
sw-02017,Gandan,Oricho,Outer Rim Territories,M-6,M,6
sw-02018,Gandeal,,Core Worlds,M-12,M,12
sw-02019,Gandeid,Trailing Grant,Expansion Region,J-15,J,15
sw-02020,Gandle Ott,Kathol,Outer Rim Territories,M-21,M,21
sw-02021,Gandolo,Lahara,Outer Rim Territories,M-5,M,5
sw-02022,Gandrossi,Perinn,Outer Rim Territories,J-4,J,4
sw-02023,Gandrun,,Colonies,J-13,J,13
sw-02024,Gangxi Station,,Wild Space,I-15,I,15
sw-02025,Gania,Tapani,Colonies,L-13,L,13
sw-02026,Ganlihk,Dantus,Outer Rim Territories,J-6,J,6
sw-02027,Gannaria,Trilon,Outer Rim Territories,H-15,H,15
sw-02028,Gannymeda,,Inner Rim,M-8,M,8
sw-02029,Ganoidi,Brema,Outer Rim Territories,M-17,M,17
sw-02030,Gansett,Manda,Mid Rim,R-15,R,15
sw-02031,Ganthel,Bormea,Core Worlds,L-9,L,9
sw-02032,Gantho,,Inner Rim,N-12,N,12
sw-02033,Gantonnerre,,Inner Rim,N-8,N,8
sw-02034,Ganzik,Maldrood,Mid Rim,R-7,R,7
sw-02035,Garban,Abrion,Outer Rim Territories,S-15,S,15
sw-02036,Garcornia,Ado,Mid Rim,M-17,M,17
sw-02037,Gardaji Rift,(Gardaji),Outer Rim Territories,M-1,M,1
sw-02038,Garel,Lothal,Outer Rim Territories,U-7,U,7
sw-02039,Garen,Thuldin's Grant,Expansion Region,J-15,J,15
sw-02040,Garfin,Immeria,Expansion Region,O-14,O,14
sw-02041,Gargolyn,,Wild Space,I-8,I,8
sw-02042,Gargon,Mandalore,Outer Rim Territories,O-7,O,7
sw-02043,Garia,Brak,Expansion Region,O-14,O,14
sw-02044,Garis,Tamarin,Outer Rim Territories,N-18,N,18
sw-02045,Garn,Cadma,Outer Rim Territories,T-8,T,8
sw-02046,Garnib,Bozhnee,Outer Rim Territories,L-18,L,18
sw-02047,Garobi,Tapani,Colonies,L-13,L,13
sw-02048,Garollia,Baroli,Expansion Region,N-15,N,15
sw-02049,Garos,Msst,Mid Rim,P-7,P,7
sw-02050,Garqi,Cassander (Tadrin),Outer Rim Territories,K-5,K,5
sw-02051,Garr'lst,,Inner Rim,O-8,O,8
sw-02052,Garrthinius,Steniplis,Outer Rim Territories,M-18,M,18
sw-02053,Garwillia,,Core Worlds,M-10,M,10
sw-02054,Gascon,Trans-Gascon,Mid Rim,P-8,P,8
sw-02055,Gastrula,Rayter,Outer Rim Territories,J-19,J,19
sw-02056,Gatalenta,,Core Worlds,M-10,M,10
sw-02057,Gathus,Tynquay,Outer Rim Territories,Q-4,Q,4
sw-02058,Gattering,Noolian,Mid Rim,Q-13,Q,13
sw-02059,Gaulus,Gaulus,Outer Rim Territories,S-17,S,17
sw-02060,Gaurick,Corporate Sector,Outer Rim Territories,S-4,S,4
sw-02061,Gavana,Belasco,Expansion Region,O-11,O,11
sw-02062,Gavens,Tregillis,Expansion Region,M-15,M,15
sw-02063,Gavos,Kastolar,Mid Rim,Q-10,Q,10
sw-02064,Gavriza,Prackla,Expansion Region,O-8,O,8
sw-02065,Gavryn,Romintine,Mid Rim,Q-8,Q,8
sw-02066,Gaxxa,,Inner Rim,N-10,N,10
sw-02067,Gazian,Truum,Mid Rim,P-8,P,8
sw-02068,Gazzari,Grumani,Outer Rim Territories,M-17,M,17
sw-02069,Gazzari Minor,Garis,Outer Rim Territories,N-17,N,17
sw-02070,Gbu,Keldrath,Outer Rim Territories,T-6,T,6
sw-02071,Geal,Gendius,Mid Rim,K-17,K,17
sw-02072,Gedi,Arkanis,Outer Rim Territories,R-16,R,16
sw-02073,Geedon,Sumitra,Expansion Region,N-7,N,7
sw-02074,Gefthaine,Mandalore,Outer Rim Territories,O-7,O,7
sw-02075,Geillia,Keldrath,Outer Rim Territories,T-6,T,6
sw-02076,Geister,Iskin,Mid Rim,O-16,O,16
sw-02077,Gelda,Carrion,Outer Rim Territories,J-4,J,4
sw-02078,Geldoll,Kossa,Expansion Region,O-11,O,11
sw-02079,Gelemeade,Kordu,Mid Rim,L-7,L,7
sw-02080,Gelgelar,Elrood,Outer Rim Territories,M-20,M,20
sw-02081,Gellefon,Savareen,Outer Rim Territories,Q-16,Q,16
sw-02082,Gelviddis Cluster,,Inner Rim,N-9,N,9
sw-02083,"Gem, The",,Unknown Regions,G-14,G,14
sw-02084,Genassa,M'shinni,Mid Rim,M-7,M,7
sw-02085,Gendius,Gendius,Mid Rim,J-17,J,17
sw-02086,Gendoraan,,Core Worlds,M-10,M,10
sw-02087,Gendrah-Narvin,,Inner Rim,N-13,N,13
sw-02088,Generis,Atrivis,Outer Rim Territories,L-5,L,5
sw-02089,Genesia,Brak,Expansion Region,O-14,O,14
sw-02090,Genetia,,Expansion Region,I-14,I,14
sw-02091,Genhu,Tharin (Periphery),Outer Rim Territories,S-8,S,8
sw-02092,Genian,Trax,Mid Rim,P-10,P,10
sw-02093,Geniseria,Jurzan,Expansion Region,M-15,M,15
sw-02094,Genon,,Inner Rim,N-13,N,13
sw-02095,Genosha,,Outer Rim Territories,I-20,I,20
sw-02096,Geonosis,Arkanis,Outer Rim Territories,R-16,R,16
sw-02097,Gepparin,Shelsha,Colonies,M-9,M,9
sw-02098,Geran,Calaron,Outer Rim Territories,T-9,T,9
sw-02099,Gerhalt,Altier,Expansion Region,O-13,O,13
sw-02100,Geridard,Doldur,Mid Rim,P-15,P,15
sw-02101,Gerinia,Trans-Vulta,Mid Rim,N-7,N,7
sw-02102,Geris,Trans-Vulta,Mid Rim,O-7,O,7
sw-02103,Geroon,,Unknown Regions,I-8,I,8
sw-02104,Gerrard,,Core Worlds,K-12,K,12
sw-02105,Gerrenthum,Javin (Anoat),Outer Rim Territories,K-18,K,18
sw-02106,Gerres Gule,Primtara,Mid Rim,P-15,P,15
sw-02107,Gertafuu,,Wild Space,S-18,S,18
sw-02108,Gerzob,Hunnoverrs,Outer Rim Territories,R-18,R,18
sw-02109,Gesaral Beta,Gordian Reach,Outer Rim Territories,P-6,P,6
sw-02110,Gesaril,Minos Cluster,Outer Rim Territories,M-20,M,20
sw-02111,Geska Prime,Lifh,Mid Rim,Q-8,Q,8
sw-02112,Gestrex,Calaron,Outer Rim Territories,T-9,T,9
sw-02113,Gestron,Tennuutta,Mid Rim,Q-7,Q,7
sw-02114,Gevarno Cluster,Brema,Outer Rim Territories,M-17,M,17
sw-02115,Ggy-ynt,Esuain,Mid Rim,Q-7,Q,7
sw-02116,GH-531,,Unknown Regions,I-5,I,5
sw-02117,Ghaina,,Core Worlds,K-9,K,9
sw-02118,Gheia,Albarrio,Outer Rim Territories,K-5,K,5
sw-02119,Gherillia,Bes Ber Bikade,Expansion Region,L-15,L,15
sw-02120,Ghishi,Daimar,Mid Rim,Q-16,Q,16
sw-02121,Ghita,Atravis,Outer Rim Territories,L-19,L,19
sw-02122,Ghoba,Chitarghar,Expansion Region,K-15,K,15
sw-02123,Gholondreine,Chitarghar,Expansion Region,K-15,K,15
sw-02124,Ghonoath,Croynar,Inner Rim,M-14,M,14
sw-02125,Ghorman,Sern,Colonies,L-13,L,13
sw-02126,Ghorn,Tharin (Karstaxon),Outer Rim Territories,S-8,S,8
sw-02127,Ghost Moon,Wornal,Mid Rim,K-16,K,16
sw-02128,Ghost Nebula,Ghost Nebula,Expansion Region,P-10,P,10
sw-02129,Ghothia,Stensen,Outer Rim Territories,I-16,I,16
sw-02130,Gibad,Abrion,Outer Rim Territories,S-15,S,15
sw-02131,Gibbela,Atrivis,Outer Rim Territories,L-5,L,5
sw-02132,Gibraal,Itopol,Expansion Region,K-15,K,15
sw-02133,Giddea,Merthian,Expansion Region,N-13,N,13
sw-02134,Giermos,,Colonies,L-8,L,8
sw-02135,Gigor,Tynquay,Outer Rim Territories,R-4,R,4
sw-02136,Giju,Herglic Space,Colonies,L-13,L,13
sw-02137,Gilatter,Churnis,Mid Rim,I-7,I,7
sw-02138,Gilliana,Tapani,Colonies,L-13,L,13
sw-02139,Gilvaanen,,Inner Rim,L-8,L,8
sw-02140,Ginn Jump,,Core Worlds,L-10,L,10
sw-02141,Giryulan,,Wild Space,U-6,U,6
sw-02142,Gizer,Lantillian,Mid Rim,P-8,P,8
sw-02143,Glade,Gordian Reach,Outer Rim Territories,P-5,P,5
sw-02144,Glakka,Wyl,Outer Rim Territories,R-4,R,4
sw-02145,Glassferra,,Inner Rim,N-9,N,9
sw-02146,Glastis,Chiss Space*,Unknown Regions,F-8,F,8
sw-02147,Glavis,,Core Worlds,M-11,M,11
sw-02148,Glee Anselm,Jalor,Mid Rim,J-7,J,7
sw-02149,Gligger,Ash Worlds,Outer Rim Territories,S-7,S,7
sw-02150,Glite-Ven,Aparo,Outer Rim Territories,R-3,R,3
sw-02151,Glithnos,,Core Worlds,M-10,M,10
sw-02152,Glom Tho,Hevvrol,Mid Rim,O-15,O,15
sw-02153,Gloon,Kessel,Outer Rim Territories,T-10,T,10
sw-02154,Glottal,Baxel,Outer Rim Territories,U-11,U,11
sw-02155,Glova,Tarabba,Outer Rim Territories,M-19,M,19
sw-02156,Gmar Askilon,Krenhner,Inner Rim,L-14,L,14
sw-02157,Gnithia,Jospro,Outer Rim Territories,R-7,R,7
sw-02158,Goa,Bes Ber Bikade,Expansion Region,L-15,L,15
sw-02159,Gobindi,Noonian,Outer Rim Territories,M-6,M,6
sw-02160,Gobreton,Barma,Colonies,M-9,M,9
sw-02161,Godo,Quence,Outer Rim Territories,O-18,O,18
sw-02162,"Godsheart, The",,Hutt Space,T-11,T,11
sw-02163,Goelitz,M'shinni,Mid Rim,M-7,M,7
sw-02164,Goff,Airam,Outer Rim Territories,L-20,L,20
sw-02165,Goibniu,Videnda,Outer Rim Territories,L-18,L,18
sw-02166,Golden Nyss,Fellwe,Expansion Region,L-8,L,8
sw-02167,Golh,Videnda,Outer Rim Territories,L-18,L,18
sw-02168,Goliath Mal,,Colonies,N-10,N,10
sw-02169,Golkus,,Colonies,K-9,K,9
sw-02170,Golrath,Sanbra,Outer Rim Territories,O-17,O,17
sw-02171,Golus Pheyar,Tion Hegemony,Outer Rim Territories,T-6,T,6
sw-02172,Golus Station,Vilonis,Mid Rim,O-16,O,16
sw-02173,Goluud Minor,,Core Worlds,L-10,L,10
sw-02174,Goluud Prime,,Deep Core,L-10,L,10
sw-02175,Gom,Tregillis,Expansion Region,L-15,L,15
sw-02176,Gon Tiek,Atravis,Outer Rim Territories,L-19,L,19
sw-02177,Gonda,Bon'nyuw-Luq,Outer Rim Territories,N-18,N,18
sw-02178,Gondagali,Lahara,Outer Rim Territories,M-5,M,5
sw-02179,Gonmore,Fath,Outer Rim Territories,K-6,K,6
sw-02180,Gontzol,,Colonies,L-13,L,13
sw-02181,Goorla,Corellian,Core Worlds,M-11,M,11
sw-02182,Goratak,Vensensor,Expansion Region,K-16,K,16
sw-02183,Gorbah,Atravis,Outer Rim Territories,L-19,L,19
sw-02184,Gorgaria,Karthakk,Outer Rim Territories,Q-17,Q,17
sw-02185,Gorm,Meerian,Outer Rim Territories,O-6,O,6
sw-02186,Gorma,Majoor,Expansion Region,N-15,N,15
sw-02187,Gormen,Nuiri,Outer Rim Territories,Q-7,Q,7
sw-02188,Gorno,Arkanis,Outer Rim Territories,R-17,R,17
sw-02189,Gorobei,,Inner Rim,M-8,M,8
sw-02190,Goroth,Trans-Nebular,Mid Rim,R-16,R,16
sw-02191,Gorse,,Inner Rim,O-10,O,10
sw-02192,Gorsh,,Wild Space,O-3,O,3
sw-02193,Gortus,Kanz,Outer Rim Territories,N-4,N,4
sw-02194,Gorvinia,Thusa,Mid Rim,O-7,O,7
sw-02195,Gos Hutta,,Hutt Space,S-11,S,11
sw-02196,Gosfambling,Lifh,Mid Rim,R-8,R,8
sw-02197,Gosho,Parmel,Outer Rim Territories,O-18,O,18
sw-02198,Goshyn,Tolonda,Outer Rim Territories,Q-18,Q,18
sw-02199,Gotar,,Wild Space,U-9,U,9
sw-02200,Gotida,,Inner Rim,O-10,O,10
sw-02201,Gotoma,Farlax,Core Worlds,K-10,K,10
sw-02202,Gottlegoob,,Wild Space,O-20,O,20
sw-02203,Govia,Corellian,Core Worlds,M-11,M,11
sw-02204,Gowdawl,,Inner Rim,M-14,M,14
sw-02205,Gozgo,,Hutt Space,S-9,S,9
sw-02206,Gra Ploven,,Colonies,N-12,N,12
sw-02207,Graador,Graador,Mid Rim,I-17,I,17
sw-02208,Graal'diin,Spadja,Outer Rim Territories,R-6,R,6
sw-02209,Graddus Rex,,Inner Rim,L-14,L,14
sw-02210,Gradilis Rift,,Wild Space,I-5,I,5
sw-02211,Grakouine,Onatos,Mid Rim,R-15,R,15
sw-02212,Gralack,Kwymar,Outer Rim Territories,P-4,P,4
sw-02213,Graland,Corellian,Core Worlds,M-11,M,11
sw-02214,Grand Tharkand,,Inner Rim,O-9,O,9
sw-02215,Grandeel,Tynna,Expansion Region,N-14,N,14
sw-02216,Grandine,,Colonies,M-9,M,9
sw-02217,Grange,Kurost,Mid Rim,Q-11,Q,11
sw-02218,Granna,,Core Worlds,K-10,K,10
sw-02219,Granus,,Inner Rim,M-14,M,14
sw-02220,Grathus,Jospro,Outer Rim Territories,R-7,R,7
sw-02221,Grava,Kallea,Outer Rim Territories,K-20,K,20
sw-02222,Gravan,,Inner Rim,O-8,O,8
sw-02223,Gravane,Klina,Outer Rim Territories,S-13,S,13
sw-02224,Gravdinia,,Colonies,N-10,N,10
sw-02225,Gravlex Med,Raioballo,Outer Rim Territories,L-4,L,4
sw-02226,Great Aglamerti,Charra,Expansion Region,P-14,P,14
sw-02227,Great Forveen Nebula,Churnis,Mid Rim,J-6,J,6
sw-02228,Great Zilk,Irishi,Mid Rim,K-6,K,6
sw-02229,Greater Marianas,Sevetta,Outer Rim Territories,S-15,S,15
sw-02230,Gree,Veragi (Gree Enclave),Outer Rim Territories,L-2,L,2
sw-02231,Gree Baaker,Atrivis,Outer Rim Territories,L-5,L,5
sw-02232,Greeb-Streebling Cluster,Bozhnee,Outer Rim Territories,L-18,L,18
sw-02233,Greeve,Grumani,Outer Rim Territories,N-17,N,17
sw-02234,Gregonia,Dimean,Expansion Region,P-13,P,13
sw-02235,Grehollo,Manoe,Mid Rim,K-7,K,7
sw-02236,Grella,Tapani,Colonies,L-13,L,13
sw-02237,Greyman's Planet,Wazta,Outer Rim Territories,J-18,J,18
sw-02238,Grimdock,Axion,Expansion Region,P-10,P,10
sw-02239,Grimwald,Truum,Mid Rim,P-8,P,8
sw-02240,Griq,,Unknown Regions,H-7,H,7
sw-02241,Grizal,Hadar,Mid Rim,L-17,L,17
sw-02242,Grizmallt,,Core Worlds,L-9,L,9
sw-02243,Gromas,Perkell,Mid Rim,Q-7,Q,7
sw-02244,Groth,,Hutt Space,S-11,S,11
sw-02245,Grumwall,Illisurevimurasi,Outer Rim Territories,Q-4,Q,4
sw-02246,Gruvia,Hilo,Expansion Region,P-13,P,13
sw-02247,Gryphon,,Inner Rim,N-9,N,9
sw-02248,Guagenia,Guagenian,Inner Rim,J-14,J,14
sw-02249,Guat'a,Torch Nebula,Outer Rim Territories,P-19,P,19
sw-02250,Guavian Drift,Meram,Outer Rim Territories,P-4,P,4
sw-02251,GUHL-J03870,Trilon,Outer Rim Territories,H-15,H,15
sw-02252,Guiteica,Kadok Regions*,Wild Space,J-4,J,4
sw-02253,Gulf of Tatooine,Arkanis,Outer Rim Territories,R-16,R,16
sw-02254,Gulhadar,,Inner Rim,L-8,L,8
sw-02255,Gulma,,Wild Space,P-3,P,3
sw-02256,Gultanna,Va di Gult,Mid Rim,K-8,K,8
sw-02257,Gulvitch,Gordian Reach,Outer Rim Territories,Q-6,Q,6
sw-02258,Gundravia,Hadar,Mid Rim,L-17,L,17
sw-02259,Gunthar,Kriz,Outer Rim Territories,J-18,J,18
sw-02260,Gurrisalia,Relgim,Outer Rim Territories,L-5,L,5
sw-02261,Gutretee,Javin (Anoat),Outer Rim Territories,K-18,K,18
sw-02262,Guudria,,Wild Space,R-19,R,19
sw-02263,Guuko,Weneen,Outer Rim Territories,N-6,N,6
sw-02264,Gwar,,Mid Rim,H-15,H,15
sw-02265,Gwongdeen,,Colonies,J-9,J,9
sw-02266,Gwori,Clacis,Outer Rim Territories,K-4,K,4
sw-02267,Gymelo,Bakura,Outer Rim Territories,G-16,G,16
sw-02268,Gyndine,Circarpous,Expansion Region,O-12,O,12
sw-02269,Gyndorath,,Unknown Regions,G-11,G,11
sw-02270,Gyosha,,Core Worlds,K-12,K,12
sw-02271,H'Grathi Nebulae,Thrasybule,Outer Rim Territories,P-6,P,6
sw-02272,H'ken,Corva,Outer Rim Territories,P-4,P,4
sw-02273,H'nemthe,Mayagil,Outer Rim Territories,M-18,M,18
sw-02274,H'ratth,,Inner Rim,N-10,N,10
sw-02275,H'relac,Aparo,Outer Rim Territories,R-3,R,3
sw-02276,Haariden,,Inner Rim,O-9,O,9
sw-02277,Haaridin,Kwymar,Outer Rim Territories,P-4,P,4
sw-02278,Haashimut,Ash Worlds,Outer Rim Territories,S-7,S,7
sw-02279,Habassa,Herdessa,Mid Rim,Q-16,Q,16
sw-02280,Had Abbadon,,Deep Core,L-10,L,10
sw-02281,Hadi,Kalamith,Outer Rim Territories,P-5,P,5
sw-02282,Hadlress,,Inner Rim,M-14,M,14
sw-02283,Hadros,Prefsbelt,Outer Rim Territories,J-6,J,6
sw-02284,Haffrin,Esstran,Outer Rim Territories,Q-4,Q,4
sw-02285,Hagar Secundus,Brak,Expansion Region,O-14,O,14
sw-02286,Haidoral Prime,Kastolar,Mid Rim,R-10,R,10
sw-02287,Haileap,Tunka (Dalnan),Outer Rim Territories,I-19,I,19
sw-02288,Hakara,Corva,Outer Rim Territories,P-3,P,3
sw-02289,Hakartha,Hakartha,Expansion Region,K-16,K,16
sw-02290,Hakassi,,Deep Core,M-11,M,11
sw-02291,Hakotei,D'Astan,Outer Rim Territories,O-6,O,6
sw-02292,Halais,,Colonies,N-10,N,10
sw-02293,Halanit,,Colonies,N-11,N,11
sw-02294,Halbara,Elrood,Outer Rim Territories,M-20,M,20
sw-02295,Halcyon,,Colonies,K-13,K,13
sw-02296,Haldeen,Haldeen,Colonies,M-9,M,9
sw-02297,Hali,Hali,Expansion Region,O-9,O,9
sw-02298,Hallion,Esstran (Sith Worlds),Outer Rim Territories,R-5,R,5
sw-02299,Hallitron,Jalor,Mid Rim,J-7,J,7
sw-02300,Hallrin,Surron,Expansion Region,O-13,O,13
sw-02301,Halm,Halm,Mid Rim,J-16,J,16
sw-02302,Halmad,Quelii,Outer Rim Territories,N-6,N,6
sw-02303,Halowan,Fakir,Colonies,K-9,K,9
sw-02304,Halpat,,Core Worlds,K-9,K,9
sw-02305,Halthor,Halthor,Outer Rim Territories,L-6,L,6
sw-02306,Haluria,Vendusii,Mid Rim,P-16,P,16
sw-02307,Halyard,Bes Ber Bikade,Expansion Region,L-15,L,15
sw-02308,Handooine,Phelleem,Outer Rim Territories,S-7,S,7
sw-02309,Haneli,Arc d'Stot,Expansion Region,K-15,K,15
sw-02310,Hanna,,Inner Rim,M-8,M,8
sw-02311,Hanod,Corva,Outer Rim Territories,P-3,P,3
sw-02312,Hanofar,,Colonies,L-13,L,13
sw-02313,Hapes,Hapes Cluster,Inner Rim,O-9,O,9
sw-02314,Hapor,,Inner Rim,O-8,O,8
sw-02315,Hapuntep,Ado,Mid Rim,M-17,M,17
sw-02316,Har Binande,Har Worlds,Expansion Region,J-16,J,16
sw-02317,Harbin-re,,Inner Rim,N-13,N,13
sw-02318,Harda,Phelleem,Outer Rim Territories,S-7,S,7
sw-02319,Hardex,Jubilar,Outer Rim Territories,T-7,T,7
sw-02320,Hargeeva,Jurzan,Expansion Region,M-15,M,15
sw-02321,Harix,,Colonies,K-9,K,9
sw-02322,Harko Station,D'Astan,Outer Rim Territories,N-5,N,5
sw-02323,Harkrova,,Inner Rim,N-9,N,9
sw-02324,Harlequin Station,Garis,Outer Rim Territories,N-17,N,17
sw-02325,Harloen,Belsmuth,Outer Rim Territories,O-6,O,6
sw-02326,Harloff Minor,,Core Worlds,L-9,L,9
sw-02327,Harpori,Druess,Mid Rim,O-15,O,15
sw-02328,Harrandarr,Bosph,Outer Rim Territories,Q-3,Q,3
sw-02329,Harridan,Dantus,Outer Rim Territories,J-6,J,6
sw-02330,Harrin,Harrin,Inner Rim,L-15,L,15
sw-02331,Harrod's Planet,Oplovis,Outer Rim Territories,M-5,M,5
sw-02332,Harswee,Mandalore,Outer Rim Territories,O-7,O,7
sw-02333,Hartaga,Drannik,Expansion Region,K-8,K,8
sw-02334,Harterra,Hapes Cluster,Inner Rim,O-9,O,9
sw-02335,Haruun Kal,Dustig,Mid Rim,M-17,M,17
sw-02336,Hasaq,Askarian,Expansion Region,P-12,P,12
sw-02337,Haseria,Haserian,Mid Rim,P-15,P,15
sw-02338,Hasiki,,Inner Rim,O-8,O,8
sw-02339,Hassaria,Wazta,Outer Rim Territories,I-17,I,17
sw-02340,Hasskyn,Minos Cluster,Outer Rim Territories,M-20,M,20
sw-02341,Hast,,Wild Space,U-6,U,6
sw-02342,Hathrox,Halla,Mid Rim,R-10,R,10
sw-02343,Haurgab,Spirva,Mid Rim,L-16,L,16
sw-02344,Haven,Minos Cluster,Outer Rim Territories,M-20,M,20
sw-02345,Haverling,Albarrio,Outer Rim Territories,K-5,K,5
sw-02346,Havricus,,Colonies,N-12,N,12
sw-02347,Hazun,Astal,Outer Rim Territories,P-17,P,17
sw-02348,Hazzard,Lahara,Outer Rim Territories,M-5,M,5
sw-02349,Heap Nine,Boeus,Expansion Region,M-15,M,15
sw-02350,Hebekrr,Ojoster,Outer Rim Territories,N-7,N,7
sw-02351,Heffrin,Arkanis,Outer Rim Territories,R-17,R,17
sw-02352,Hefi,Abrion,Outer Rim Territories,S-15,S,15
sw-02353,Hei,Thrasybule,Outer Rim Territories,P-6,P,6
sw-02354,Heliconia,,Core Worlds,L-10,L,10
sw-02355,Helix,Meridian,Outer Rim Territories,R-6,R,6
sw-02356,Helleguth,,Inner Rim,N-13,N,13
sw-02357,Hellenah,Xan,Mid Rim,Q-15,Q,15
sw-02358,"Hellhoop, The",Hocatar,Expansion Region,P-12,P,12
sw-02359,Hellios,Tapani,Colonies,L-13,L,13
sw-02360,Helmaxa,,Inner Rim,M-14,M,14
sw-02361,Helska,Dalonbian,Outer Rim Territories,L-2,L,2
sw-02362,Hemei,,Core Worlds,M-12,M,12
sw-02363,Hendanyn,,Colonies,M-13,M,13
sw-02364,Hendrix,Iska,Mid Rim,J-16,J,16
sw-02365,Hensara,Rachuk,Colonies,N-11,N,11
sw-02366,Heptalia,,Inner Rim,M-14,M,14
sw-02367,Heptooine,Grumani,Outer Rim Territories,N-17,N,17
